deslocamento,JFC1,JFC2,JHC1,JHC2,JM1C1,JM1C2,JM2C1,JM2C2,PFC1,PFC2,PHC1,PHC2,PM1C1,PM1C2,PM2C1,PM2C2,expC1,expC2
-1.4733333333333332,-2364.43963759946,-2428.31986847101,-2486.09231774784,-2571.8266088657897,-2343.44409166708,-2463.8253444581196,-2377.08210426802,-2460.08349733387,-2386.1272113457003,-2413.71922138256,-2353.78182194663,-2466.7343928515897,-2445.37854502419,-2482.79901760951,-2419.54457254141,-2455.67772679892,,
-1.4789999999999999,-2366.07782288141,-2429.95589242276,-2489.537866499,-2575.25695222578,-2345.90139050061,-2466.19960963592,-2380.0795520440697,-2463.1379871906797,-2388.63219248713,-2416.11523110718,-2355.05568830837,-2468.0514009833605,-2448.32757749901,-2485.72447535653,-2422.34275398062,-2458.4146802599,,
-1.4846666666666666,-2367.72170421606,-2431.59816261001,-2493.00272652066,-2578.70896991495,-2348.37178254114,-2468.58632559329,-2383.0899307027103,-2466.2056575945003,-2391.1471835573,-2418.52269989436,-2356.33433202505,-2469.3735045921803,-2451.28444540139,-2488.65837437746,-2425.1501905632,-2461.1605546026503,,
-1.4903333333333333,-2369.3711346769396,-2433.24657137203,-2496.48685539562,-2582.1823642051,-2350.85517222023,-2470.98558426723,-2386.11437491712,-2469.2856896310395,-2393.67210238907,-2420.9415383518804,-2357.61768096898,-2470.70062358384,-2454.24902800883,-2491.60072877564,-2427.96681885369,-2463.9153625088697,,
-1.496,-2371.0259937445603,-2434.90097930125,-2499.99020074028,-2585.67679892887,-2353.35145913975,-2473.39747634269,-2389.1539480445003,-2472.3770287557,-2396.20686795445,-2423.37166267291,-2358.9056665944395,-2472.03268572235,-2457.22120624518,-2494.5515540083898,-2430.79256131683,-2466.67913434714,,
-1.5016666666666665,-2372.6861961128197,-2436.5612291616103,-2503.5126531209803,-2589.1919328188897,-2355.8605359541,-2475.82208212647,-2392.20957701975,-2475.47852740238,-2398.75142113137,-2425.8129814835197,-2360.19823382008,-2473.36961400185,-2460.20086919075,-2497.5108551704398,-2433.62734522207,-2469.4519025117397,,
-1.507333333333333,-2374.35167330359,-2438.22714229619,-2507.05404784672,-2592.7274616310897,-2358.38229842996,-2478.25948092216,-2395.28198036716,-2478.58917881334,-2401.3056810088897,-2428.2654027519898,-2361.49532684837,-2474.71132848608,-2463.18790887251,-2500.47863805371,-2436.4710983171303,-2472.23371839038,,
-1.513,-2376.02239092082,-2439.8985439145604,-2510.61416426369,-2596.2831491586803,-2360.9166364720104,-2480.70973932881,-2398.37162842674,-2481.70832974461,-2403.86957583224,-2430.7288332321,-2362.79686947315,-2476.05776563195,-2466.18221454588,-2503.45489345281,-2439.32373687149,-2475.0246299890196,,
-1.5186666666666664,-2377.6983228823897,-2441.57527174262,-2514.19270537777,-2599.85884423565,-2363.46344680597,-2483.1729239675,-2401.4787579102,-2484.8358039959603,-2406.44301526163,-2433.20317915366,-2364.10280765893,-2477.40883114652,-2469.18369079889,-2506.43962525775,-2442.18519901827,-2477.82467996522,,
-1.5243333333333333,-2379.3794534228,-2443.25717984905,-2517.789277978,-2603.45448124548,-2366.022639155,-2485.64909461658,-2404.60337054507,-2487.9719277225,-2409.02594335656,-2435.68836169741,-2365.41307303305,-2478.76446520085,-2472.19221830633,-2509.43280912331,-2445.05540877295,-2480.63391775846,,
-1.53,-2381.06577237192,-2444.9441724813896,-2521.403446712,-2607.07006166101,-2368.5941205099803,-2488.13830939353,-2407.74532471347,-2491.11748078227,-2411.61827654555,-2438.18427768011,-2366.7276002981603,-2480.1245914412802,-2475.20770757504,-2512.43443030856,-2447.9342898319,-2483.4523985096803,,
-1.5356666666666665,-2382.75725762295,-2446.63616633778,-2525.03470474533,-2610.70562889135,-2371.1778083024,-2490.64062544325,-2410.90442314048,-2494.2735892126802,-2414.21994821779,-2440.6908380887303,-2368.0463266445604,-2481.4891356167104,-2478.23005372592,-2515.44446592691,-2450.82177666224,-2486.28015644191,,
-1.5413333333333332,-2384.45388470323,-2448.33312256108,-2528.68262623201,-2614.3612352572895,-2373.773629889,-2493.15609594071,-2414.08052939698,-2497.4415970826003,-2416.8308804190697,-2443.20795026492,-2369.36918209276,-2482.8580265533,-2481.25915940314,-2518.46288529953,-2453.7177961883103,-2489.1172334699,,
-1.5469999999999997,-2386.1556191676,-2450.0350215605104,-2532.3469144575197,-2618.0369126454198,-2376.3815141442897,-2495.68477303263,-2417.27359428538,-2500.6229246607,-2419.45100175148,-2445.73551613369,-2370.69610112965,-2484.2311983611,-2484.29492360716,-2521.4896479738395,-2456.6222804065696,-2491.9636618172303,,
-1.5526666666666666,-2387.86240927944,-2451.74184781388,-2536.02744884403,-2621.73263754564,-2379.0013972248103,-2498.22670071191,-2420.48371426735,-2503.8189366108,-2422.0802436465,-2448.27345522712,-2372.02700729929,-2485.60857447866,-2487.33725312882,-2524.52470297929,-2459.53515135692,-2494.81946753396,,
-1.5583333333333331,-2389.57420594246,-2453.4535968176397,-2539.7243112637198,-2625.4483054161396,-2381.63320958272,-2500.78191583371,-2423.71108486999,-2507.03083047263,-2424.71853209863,-2450.82165208129,-2373.36184704796,-2486.99008664272,-2490.38605061485,-2527.5680009797697,-2462.45635575488,-2497.68466725704,,
-1.564,-2391.29093269199,-2455.1702602504997,-2543.43772393202,-2629.1837012404103,-2384.27689164677,-2503.35044803265,-2426.95600129385,-2510.2595546857397,-2427.36580150379,-2453.38002647052,-2374.7005285122,-2488.3756682255,-2493.44123083447,-2530.6194772002104,-2465.3858047193303,-2500.55927392435,,
-1.5696666666666665,-2393.01249874717,-2456.89182284727,-2547.16801989362,-2632.93848819826,-2386.9323613848396,-2505.9323088559304,-2430.2187563093103,-2513.5057580556,-2430.0219681979397,-2455.94847619835,-2376.0429811066197,-2489.7652431091,-2496.50270097613,-2533.67905460655,-2468.32343403512,-2503.443284133,,
-1.5753333333333333,-2394.73879996499,-2458.61826180743,-2550.91559315477,-2636.71219853725,-2389.5995420596,-2508.5274993344397,-2433.49965729495,-2516.76978607999,-2432.68696876415,-2458.5269087104,-2377.3891326971698,-2491.1587458251897,-2499.57036794636,-2536.7466585455104,-2471.26916656999,-2506.3366970709303,,
-1.5809999999999997,-2396.4697085708,-2460.3495382963397,-2554.68086640921,-2640.5042473303897,-2392.27833373239,-2511.1360019515196,-2436.7989297638896,-2520.0517192299,-2435.3607442081397,-2461.11522542897,-2378.73890162519,-2492.5561084782003,-2502.64414734651,-2539.82219353017,-2474.2229297384,-2509.2394895064103,,
-1.5866666666666664,-2398.20507150741,-2462.08561378067,-2558.46428887632,-2644.3139617954103,-2394.96863198534,-2513.75778113858,-2440.1167384788,-2523.3514652570198,-2438.04320605547,-2463.71333269988,-2380.09221090141,-2493.95724258573,-2505.72395112553,-2542.9055530285395,-2477.18463282552,-2512.15163440769,,
-1.592333333333333,-2399.9447121582803,-2463.82642798472,-2562.2662985417,-2648.14065501913,-2397.67030592766,-2516.39279455148,-2443.4531003969896,-2526.66887772198,-2440.73429798247,-2466.3211433686497,-2381.4489747919897,-2495.3620976350603,-2508.80968714638,-2545.9966168541,-2480.15419244365,-2515.07310027136,,
-1.5979999999999999,-2401.68842489561,-2465.57191503959,-2566.0873310129396,-2651.9837163790803,-2400.38320555311,-2519.0409692562,-2446.80790848024,-2530.00386315066,-2443.43393908737,-2468.93855536174,-2382.80910494208,-2496.77058483379,-2511.9012802047896,-2549.0952505823698,-2483.13150853323,-2518.0038350142604,,
-1.6036666666666668,-2403.43599543124,-2467.32197367678,-2569.92778523459,-2655.84271967325,-2403.1071782974104,-2521.70223129061,-2450.1808876751998,-2533.35644669258,-2446.14207679463,-2471.5654751702,-2384.17251739399,-2498.1826343000303,-2514.99863040094,-2552.2013154352303,-2486.11649445687,-2520.94378829587,,
-1.6093333333333333,-2405.1871843047197,-2469.07650500646,-2573.7880108253303,-2659.7174958614396,-2405.84205792816,-2524.3764917773,-2453.57161931972,-2536.72678939629,-2448.8586248255,-2474.20181732624,-2385.5391345507396,-2499.59816333459,-2518.10164204564,-2555.3146399356,-2489.10903365801,-2523.89289149378,,
-1.615,-2406.9417752404397,-2470.83538414649,-2577.66831248652,-2663.60811779406,-2408.58766158219,-2527.0636572335,-2456.97958052511,-2540.1151567276897,-2451.58352821513,-2476.84749033249,-2386.90885950566,-2501.01709949632,-2521.21022879059,-2558.43505725944,-2492.10903392298,-2526.85107439691,,
-1.6206666666666665,-2408.6995682628303,-2472.59844745098,-2581.5689231011497,-2667.51487438383,-2411.34381753772,-2529.76363426762,-2460.4041948288896,-2543.52188253869,-2454.31671199189,-2479.50241076882,-2388.28160692473,-2502.43935659101,-2524.32429263489,-2561.5623865208104,-2495.11637827508,-2529.81827147674,,
-1.6263333333333332,-2410.46039231273,-2474.36551635535,-2585.48998145741,-2671.43821277067,-2414.11036499686,-2532.47633118121,-2463.84488090677,-2546.9473021420104,-2457.05811369435,-2482.1664816764,-2389.65728111851,-2503.86486267692,-2527.44373643896,-2564.69644750622,-2498.13095920985,-2532.79439575948,,
-1.6319999999999997,-2412.22411644057,-2476.1363864005802,-2589.43155105308,-2675.37867287763,-2416.88716092888,-2535.20166089992,-2467.3011255945103,-2550.3917082644602,-2459.80765921216,-2484.83962587326,-2391.03580321097,-2505.29352691423,-2530.56844885601,-2567.8370526166896,-2501.15267253264,-2535.77937599483,,
-1.6376666666666666,-2413.99065619805,-2477.9108260654803,-2593.39359482954,-2679.33685731152,-2419.67410654292,-2537.93954958999,-2470.77251382785,-2553.85530207042,-2462.5652807288197,-2487.52176345642,-2392.41707530722,-2506.7252686870497,-2533.69833177017,-2570.98400912751,-2504.18141865928,-2538.77313499428,,
-1.643333333333333,-2415.75996178701,-2479.68860918014,-2597.37598329913,-2683.3133953481697,-2422.47113698734,-2540.6899353183603,-2474.25876309365,-2557.3381568639497,-2465.33092509505,-2490.21280902137,-2393.80101272299,-2508.15999585423,-2536.83327208505,-2574.1371240639,-2507.21708786871,-2541.77560071357,,
-1.649,-2417.53200128756,-2481.4695021099,-2601.3784885691,-2687.30890401171,-2425.2782258389,-2543.45276446953,-2477.7597148604395,-2560.8401948973396,-2468.10450781978,-2492.91268387388,-2395.18752692647,-2509.59763315499,-2539.97316079719,-2577.29618043268,-2510.2595848430396,-2544.78670190985,,
-1.6546666666666665,-2419.3067815509603,-2483.2533092236604,-2605.40084598398,-2691.32396768197,-2428.0954009596103,-2546.22799710791,-2481.27531257876,-2564.36115793628,-2470.88596343791,-2495.62131120903,-2396.57652481388,-2511.0380896072,-2543.1178751751,-2580.4609691740898,-2513.3088061806898,-2547.8063640851897,,
-1.6603333333333332,-2421.0842949517,-2485.03985893742,-2609.4427352248103,-2695.35911547503,-2430.92272179747,-2549.01560418443,-2484.8055710569397,-2567.90062283223,-2473.67522878327,-2498.33861742655,-2397.96792110025,-2512.48128014714,-2546.2673047572002,-2583.63126355965,-2516.36465762095,-2550.8345332158897,,
-1.6659999999999997,-2422.86456320364,-2486.82902244601,-2613.5038161930497,-2699.41480196071,-2433.7602973824696,-2551.8155628332197,-2488.350487185,-2571.4580114573396,-2476.47223831357,-2501.06453594938,-2399.36161523245,-2513.92711924621,-2549.42131855075,-2586.80684431716,-2519.42704298084,-2553.8711552881,,
-1.6716666666666664,-2424.64760821468,-2488.62070530344,-2617.5837284357503,-2703.49139099301,-2436.60824996308,-2554.62785414498,-2491.9099715003304,-2575.03264079828,-2479.27691828754,-2503.7989790943398,-2400.75752975147,-2515.37552154287,-2552.57978929732,-2589.98748085038,-2522.49586123376,-2556.9161611637,,
-1.6773333333333333,-2426.43346402776,-2490.41486591844,-2621.68204070093,-2707.58914303177,-2439.46673650189,-2557.45244612582,-2495.48370817599,-2578.62379086066,-2482.0892023257397,-2506.5418888733498,-2402.15555172505,-2516.8264022304197,-2555.74258571518,-2593.17295328692,-2525.57102980124,-2559.96949880869,,
-1.6829999999999998,-2428.22216383806,-2492.21147076875,-2625.79821917749,-2711.70820521827,-2442.33591293643,-2560.28931201503,-2499.0710726416396,-2582.23076797062,-2484.90901624847,-2509.29319415477,-2403.55559689788,-2518.2796829054896,-2558.90956000315,-2596.36304268224,-2528.65245163568,-2563.0311108636397,,
-1.6886666666666668,-2430.0137557352696,-2494.01051974167,-2629.93155276391,-2715.84860502719,-2445.21596650557,-2563.13839194061,-2502.67107762949,-2585.85297541793,-2487.7362987101396,-2512.05282568963,-2404.95755937232,-2519.73526677627,-2562.08055017101,-2599.55753304396,-2531.74003019134,-2566.10095570188,,
-1.6943333333333332,-2431.8082801736,-2495.81203034848,-2634.0811451246104,-2720.0102536513396,-2448.10707188306,-2565.99961132956,-2506.28243311692,-2589.48995817923,-2490.57096660036,-2514.8207216689198,-2406.36133378318,-2521.19307573752,-2565.25537261089,-2602.75622878065,-2534.83368555655,-2569.17896790632,,
-1.7,-2433.60577482503,-2497.61603411496,-2638.2459928932,-2724.1929609997896,-2451.00939681853,-2568.87286126561,-2509.90373876392,-2593.14143644564,-2493.4129653110103,-2517.5968093476104,-2407.7668135294,-2522.6530280018105,-2568.43381479927,-2605.95891668974,-2537.9333369084698,-2572.26510676311,,
