deslocamento,JFC1,JFC2,JHC1,JHC2,JM1C1,JM1C2,JM2C1,JM2C2,PFC1,PFC2,PHC1,PHC2,PM1C1,PM1C2,PM2C1,PM2C2,expC1,expC2
-0.238,0.0424646493881563,0.0394378374368028,0.0460325157138071,0.0412343031099599,0.0433634220417486,0.0374861515323498,0.0409948346576441,0.0369070581665912,0.0313876292935369,0.0241216950209062,0.0418577192555111,0.0370544543966351,0.0583072235239771,0.0554494224336171,0.0579821248806395,0.0522553468398319,,
-0.24366666666666664,0.0464643155421671,0.0430187022495733,0.0499893387398153,0.0449230898117175,0.0471769951374141,0.0402183398710549,0.0450353630977027,0.039807955089715,0.0340217753746467,0.0262686617490537,0.0456334419308052,0.0405707389107026,0.0607892643724325,0.0574463997584705,0.0608487323473803,0.0548778974093231,,
-0.24933333333333332,0.05065586617545,0.04702609295405,0.0539618424264375,0.0488784084374129,0.0511725017903616,0.0434795381945981,0.0494727380221085,0.0434350641314806,0.0366984000135642,0.0286024565525762,0.0494192227788674,0.0443349834004144,0.0633920213277853,0.0595846875336238,0.063731885070102,0.0576560878453955,,
-0.255,0.0548747786181845,0.0512648696648335,0.0578669136707189,0.0529495225222425,0.0552189404926276,0.0471846418039083,0.0540770918134812,0.0476579662868218,0.0394013139682868,0.0311001201842927,0.0531433981240091,0.0482029525915014,0.0661006671271418,0.0618865062609577,0.0666169443985786,0.0605590988179922,,
-0.2606666666666666,0.0590077566724081,0.0555601404011323,0.0616584402277541,0.0570165667537736,0.0592178981820983,0.0511977423166634,0.058653018487886,0.0522591917042079,0.0421189785185364,0.0337330055172416,0.0567680564093631,0.0520656095406085,0.0688987539922498,0.0643553007077287,0.0694934470874826,0.0635560523088593,,
-0.2663333333333333,0.0629932998756632,0.0597845684370075,0.0653179667214315,0.0609998447410358,0.0631079802401888,0.0553693127610986,0.0630701101720928,0.0570045288713344,0.0448433663954634,0.0364715059952512,0.0602786978254813,0.0558538583300584,0.0717687459636126,0.0669812892411566,0.0723542965652959,0.0666182987618547,,
-0.27199999999999996,0.0668095121419571,0.063864281793874,0.068844356925438,0.0648564667566018,0.0668595078402891,0.0595677456765243,0.0672657935536528,0.0616983069430371,0.0475689762780932,0.0392884341623606,0.0636747149919846,0.0595320399955056,0.0746924015330151,0.069749781732416,0.0751949579582854,0.0697206812010294,,
-0.2776666666666666,0.0704587483360924,0.0677693159107796,0.0722455340285762,0.0685707836817104,0.0704651382879054,0.0636962754630009,0.0712289576842497,0.0662119150103501,0.0502920712462851,0.0421607479807665,0.0669625404836948,0.0630875777484501,0.0776514038613864,0.0726443919542665,0.0780127645024136,0.0728421964001973,,
-0.2833333333333333,0.073955056351118,0.071498286286572,0.0755330847292745,0.0721439842355644,0.0739306738557124,0.0676961233272081,0.0749776068816332,0.070485932893392,0.0530101276760973,0.0450699834974112,0.0701514540280126,0.0665214710331689,0.0806282571962051,0.0756478493597259,0.0808063699434719,0.0759661488163886,,
-0.289,0.0773162649553098,0.0750644944554579,0.0787192550867618,0.0755858397689179,0.0772681543042159,0.0715405740583358,0.0785409132392023,0.074513073256572,0.0557214502366836,0.0480019165731531,0.0732513359485387,0.0698414608311687,0.0836072132889638,0.0787417317866663,0.0835753390198324,0.0790798797820092,,
-0.29466666666666663,0.0805599412635591,0.0784865724543653,0.0818155272173254,0.0789093587052935,0.0804915476775964,0.075225241037939,0.081948859216548,0.0783150620613753,0.0584249093887163,0.0509458885175196,0.0762716255555529,0.0730578645555507,0.08657495556848,0.0819060878301755,0.0863198538029475,0.0821742217460621,,
